"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"27/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","0.04","0.00",""
"27/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"27/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"27/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","1,500.00",""
"27/03/2008","EBG","2.62","2.00","2.60","2.60","0.00","2.62","0.02","2.61","","24,000.00",""
"27/03/2008","EIC","1.80","1.30","1.80","1.80","0.00","1.80","0","1.80","","0.00",""
"27/03/2008","ETI","1.50","1.29","1.50","1.50","0.00","1.50","0","1.50","","0.00",""
"27/03/2008","FML","2.80","2.39","2.80","2.80","0.00","2.80","0","","","800.00",""
"27/03/2008","GCB","1.30","1.00","1.30","1.30","0.00","1.30","0","1.30","","272,000.00",""
"27/03/2008","GGBL","1.46","1.23","1.45","1.45","0.00","1.46","0.01","","","17,400.00",""
"27/03/2008","GOIL","0.31","0.25","0.25","0.25","0.00","0.26","0.01","","","90,200.00",""
"27/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","","","0.00",""
"27/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","0.06","0.00",""
"27/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","0.54","15,000.00",""
"27/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.21","","0.00",""
"27/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"27/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"27/03/2008","PZC","0.85","0.83","0.85","0.85","0.00","0.85","0","0.85","","5,100.00",""
"27/03/2008","SCB","26.77","26.00","26.77","26.77","0.00","26.77","0","26.77","","2,500.00",""
"27/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"27/03/2008","SG-SSB","1.49","1.25","1.49","1.49","0.00","1.49","0","1.49","","0.00",""
"27/03/2008","SIC","0.44","0.33","0.37","0.37","0.00","0.37","0","0.37","","42,000.00",""
"27/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"27/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"27/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"27/03/2008","TOTAL","5.56","5.49","5.56","5.56","0.00","5.56","0","5.56","","100.00",""
"27/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"27/03/2008","UNIL","2.22","2.11","2.22","2.22","0.00","2.22","0","2.22","","100.00",""
"26/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"26/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"26/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"26/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"26/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","","0.00",""
"26/03/2008","AYRTN","0.15","0.10","0.13","0.13","0.00","0.13","0","","0.13","0.00",""
"26/03/2008","BOPP","0.55","0.44","0.55","0.55","0.00","0.55","0","0.55","","0.00",""
"26/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","","0.69","158,200.00",""
"26/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","0.04","300.00",""
"26/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"26/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"26/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","200.00",""
"26/03/2008","EBG","2.60","2.00","2.56","2.56","0.00","2.60","0.04","2.60","","20,300.00",""
"26/03/2008","EIC","1.80","1.30","1.79","1.79","0.00","1.80","0.01","1.80","","23,500.00",""
"26/03/2008","ETI","1.50","1.29","1.34","1.34","0.00","1.50","0.16","1.34","","190,000.00",""
"26/03/2008","FML","2.80","2.39","2.80","2.80","0.00","2.80","0","2.80","","600.00",""
"26/03/2008","GCB","1.30","1.00","1.22","1.22","0.00","1.30","0.08","1.30","","19,000.00",""
"26/03/2008","GGBL","1.45","1.23","1.45","1.45","0.00","1.45","0","1.45","","0.00",""
"26/03/2008","GOIL","0.31","0.25","0.27","0.27","0.00","0.25","-0.02","0.25","0.26","8,600.00",""
"26/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","3.10","","600.00",""
"26/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"26/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","","31,400.00",""
"26/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","","0.00",""
"26/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"26/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"26/03/2008","PZC","0.85","0.83","0.85","0.85","0.00","0.85","0","0.85","","0.00",""
"26/03/2008","SCB","26.77","26.00","26.77","26.77","0.00","26.77","0","26.77","","8,800.00",""
"26/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"26/03/2008","SG-SSB","1.49","1.25","1.48","1.48","0.00","1.49","0.01","1.48","","3,000.00",""
"26/03/2008","SIC","0.44","0.33","0.38","0.38","0.00","0.37","-0.01","0.37","0.38","4,700.00",""
"26/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"26/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"26/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"26/03/2008","TOTAL","5.56","5.49","5.56","5.56","0.00","5.56","0","5.56","","0.00",""
"26/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"26/03/2008","UNIL","2.22","2.11","2.21","2.21","0.00","2.22","0.01","2.22","","2,900.00",""
"25/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"25/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"25/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"25/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"25/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","0.71","0.00",""
"25/03/2008","AYRTN","0.15","0.10","0.13","0.13","0.00","0.13","0","","0.13","13,000.00",""
"25/03/2008","BOPP","0.55","0.44","0.55","0.55","0.00","0.55","0","0.55","","0.00",""
"25/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","","0.70","1,900.00",""
"25/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","","0.00",""
"25/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"25/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"25/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","3,000.00",""
"25/03/2008","EBG","2.56","2.00","2.55","2.55","0.00","2.56","0.01","2.56","","1,500.00",""
"25/03/2008","EIC","1.79","1.30","1.79","1.79","0.00","1.79","0","1.79","","0.00",""
"25/03/2008","ETI","1.34","1.29","1.34","1.34","0.00","1.34","0","1.34","","0.00",""
"25/03/2008","FML","2.80","2.39","2.80","2.80","0.00","2.80","0","2.80","","0.00",""
"25/03/2008","GCB","1.22","1.00","1.19","1.19","0.00","1.22","0.03","1.21","1.30","23,000.00",""
"25/03/2008","GGBL","1.45","1.23","1.45","1.45","0.00","1.45","0","1.45","","0.00",""
"25/03/2008","GOIL","0.31","0.27","0.27","0.27","0.00","0.27","0","0.25","0.27","140,500.00",""
"25/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","3.10","","0.00",""
"25/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"25/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","0.54","","45,900.00",""
"25/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","","2,300.00",""
"25/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"25/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"25/03/2008","PZC","0.85","0.83","0.85","0.85","0.00","0.85","0","0.85","","0.00",""
"25/03/2008","SCB","26.77","26.00","26.77","26.77","0.00","26.77","0","26.78","","0.00",""
"25/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"25/03/2008","SG-SSB","1.48","1.25","1.48","1.48","0.00","1.48","0","","","0.00",""
"25/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.38","-0.02","0.38","","26,200.00",""
"25/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"25/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","0.03","","0.00",""
"25/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"25/03/2008","TOTAL","5.56","5.49","5.56","5.56","0.00","5.56","0","5.56","","0.00",""
"25/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"25/03/2008","UNIL","2.21","2.11","2.21","2.21","0.00","2.21","0","2.21","","0.00",""
"20/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"20/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"20/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"20/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"20/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","","0.00",""
"20/03/2008","AYRTN","0.15","0.10","0.13","0.13","0.00","0.13","0","","0.12","0.00",""
"20/03/2008","BOPP","0.55","0.44","0.55","0.55","0.00","0.55","0","0.55","","3,400.00",""
"20/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","","0.69","700.00",""
"20/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","","0.00",""
"20/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"20/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"20/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"20/03/2008","EBG","2.55","2.00","2.55","2.55","0.00","2.55","0","2.55","","100.00",""
"20/03/2008","EIC","1.79","1.30","1.79","1.79","0.00","1.79","0","","","1,200.00",""
"20/03/2008","ETI","1.34","1.29","1.32","1.32","0.00","1.34","0.02","1.32","","1,800.00",""
"20/03/2008","FML","2.80","2.39","2.80","2.80","0.00","2.80","0","2.80","","0.00",""
"20/03/2008","GCB","1.19","1.00","1.18","1.18","0.00","1.19","0.01","1.19","","7,900.00",""
"20/03/2008","GGBL","1.45","1.23","1.45","1.45","0.00","1.45","0","1.45","","1,400.00",""
"20/03/2008","GOIL","0.31","0.27","0.28","0.28","0.00","0.27","-0.01","","0.27","10,400.00",""
"20/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","","","0.00",""
"20/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"20/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","","61,100.00",""
"20/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"20/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"20/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"20/03/2008","PZC","0.85","0.83","0.85","0.85","0.00","0.85","0","0.85","","0.00",""
"20/03/2008","SCB","26.77","26.00","26.77","26.77","0.00","26.77","0","26.77","","0.00",""
"20/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"20/03/2008","SG-SSB","1.48","1.25","1.48","1.48","0.00","1.48","0","1.48","","500.00",""
"20/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.39","-0.01","","0.39","9,900.00",""
"20/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"20/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"20/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"20/03/2008","TOTAL","5.56","5.49","5.55","5.55","0.00","5.56","0.01","5.55","","300.00",""
"20/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"20/03/2008","UNIL","2.21","2.11","2.21","2.21","0.00","2.21","0","2.21","","100.00",""
"19/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","200.00",""
"19/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"19/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"19/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"19/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","0.71","0.00",""
"19/03/2008","AYRTN","0.15","0.10","0.13","0.13","0.00","0.13","0","","0.12","2,600.00",""
"19/03/2008","BOPP","0.55","0.44","0.55","0.55","0.00","0.55","0","0.55","","4,900.00",""
"19/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","","0.70","700.00",""
"19/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","","0.00",""
"19/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"19/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","","0.00",""
"19/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","1,900.00",""
"19/03/2008","EBG","2.55","2.00","2.55","2.55","0.00","2.55","0","2.55","","900.00",""
"19/03/2008","EIC","1.79","1.30","1.78","1.78","0.00","1.79","0.01","1.78","","4,200.00",""
"19/03/2008","ETI","1.32","1.29","1.32","1.32","0.00","1.32","0","1.33","","0.00",""
"19/03/2008","FML","2.80","2.39","2.79","2.79","0.00","2.80","0.01","2.80","","1,500.00",""
"19/03/2008","GCB","1.19","1.00","1.18","1.18","0.00","1.18","0","1.18","","23,500.00",""
"19/03/2008","GGBL","1.45","1.23","1.45","1.45","0.00","1.45","0","1.45","","3,000.00",""
"19/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","","0.28","1,041,100.00",""
"19/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","","","0.00",""
"19/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"19/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","0.54","1,300.00",""
"19/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","800.00",""
"19/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"19/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"19/03/2008","PZC","0.85","0.83","0.85","0.85","0.00","0.85","0","0.85","","0.00",""
"19/03/2008","SCB","26.77","26.00","26.77","26.77","0.00","26.77","0","26.77","","100.00",""
"19/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"19/03/2008","SG-SSB","1.48","1.25","1.46","1.46","0.00","1.48","0.02","1.46","","3,800.00",""
"19/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","","0.40","356,000.00",""
"19/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"19/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"19/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"19/03/2008","TOTAL","5.55","5.49","5.55","5.55","0.00","5.55","0","5.55","","0.00",""
"19/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"19/03/2008","UNIL","2.21","2.11","2.20","2.20","0.00","2.21","0.01","2.20","","200.00",""
"18/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"18/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"18/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"18/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"18/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","0.71","0.00",""
"18/03/2008","AYRTN","0.15","0.10","0.13","0.13","0.00","0.13","0","","0.13","0.00",""
"18/03/2008","BOPP","0.55","0.44","0.54","0.54","0.00","0.55","0.01","0.54","","20,300.00",""
"18/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","","0.70","1,200,100.00",""
"18/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","0.04","0.00",""
"18/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"18/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"18/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"18/03/2008","EBG","2.55","2.00","2.55","2.55","0.00","2.55","0","2.55","","200.00",""
"18/03/2008","EIC","1.78","1.30","1.78","1.78","0.00","1.78","0","1.78","","400.00",""
"18/03/2008","ETI","1.32","1.29","1.32","1.32","0.00","1.32","0","1.33","","0.00",""
"18/03/2008","FML","2.79","2.39","2.79","2.79","0.00","2.79","0","2.79","","0.00",""
"18/03/2008","GCB","1.19","1.00","1.18","1.18","0.00","1.18","0","1.18","","5,400.00",""
"18/03/2008","GGBL","1.45","1.23","1.45","1.45","0.00","1.45","0","1.45","","0.00",""
"18/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","0.26","0.28","1,900.00",""
"18/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","","","0.00",""
"18/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"18/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","0.54","0.00",""
"18/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"18/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","","0.00",""
"18/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"18/03/2008","PZC","0.85","0.83","0.85","0.85","0.00","0.85","0","0.85","","100.00",""
"18/03/2008","SCB","26.77","26.00","26.77","26.77","0.00","26.77","0","","","0.00",""
"18/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"18/03/2008","SG-SSB","1.46","1.25","1.46","1.46","0.00","1.46","0","1.46","","4,700.00",""
"18/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","","0.40","400.00",""
"18/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"18/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"18/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"18/03/2008","TOTAL","5.55","5.49","5.55","5.55","0.00","5.55","0","","","0.00",""
"18/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"18/03/2008","UNIL","2.20","2.11","2.20","2.20","0.00","2.20","0","2.20","","500.00",""
"17/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","1,100.00",""
"17/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"17/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"17/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"17/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","","0.00",""
"17/03/2008","AYRTN","0.15","0.10","0.15","0.15","0.00","0.13","-0.02","","0.15","106,400.00",""
"17/03/2008","BOPP","0.54","0.44","0.53","0.53","0.00","0.54","0.01","0.53","","1,100.00",""
"17/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","","0.69","1,000.00",""
"17/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","0.04","0.00",""
"17/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"17/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"17/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.53","0.00",""
"17/03/2008","EBG","2.55","2.00","2.55","2.55","0.00","2.55","0","2.55","","0.00",""
"17/03/2008","EIC","1.78","1.30","1.78","1.78","0.00","1.78","0","1.78","","1,000.00",""
"17/03/2008","ETI","1.32","1.29","1.32","1.32","0.00","1.32","0","1.32","","300.00",""
"17/03/2008","FML","2.79","2.39","2.79","2.79","0.00","2.79","0","2.79","","0.00",""
"17/03/2008","GCB","1.19","1.00","1.18","1.18","0.00","1.18","0","1.18","","16,400.00",""
"17/03/2008","GGBL","1.45","1.23","1.44","1.44","0.00","1.45","0.01","1.45","","1,100.00",""
"17/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","","0.28","1,100.00",""
"17/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","","","0.00",""
"17/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"17/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","0.54","1,200.00",""
"17/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"17/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"17/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"17/03/2008","PZC","0.85","0.83","0.84","0.84","0.00","0.85","0.01","0.85","","2,900.00",""
"17/03/2008","SCB","26.77","26.00","26.77","26.77","0.00","26.77","0","","","0.00",""
"17/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"17/03/2008","SG-SSB","1.46","1.25","1.46","1.46","0.00","1.46","0","1.46","","1,200.00",""
"17/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","","0.40","0.00",""
"17/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"17/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"17/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"17/03/2008","TOTAL","5.55","5.49","5.55","5.55","0.00","5.55","0","5.55","","1,000.00",""
"17/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"17/03/2008","UNIL","2.20","2.11","2.20","2.20","0.00","2.20","0","2.20","","0.00",""
"14/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"14/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"14/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","0.03","","0.00",""
"14/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"14/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","","0.00",""
"14/03/2008","AYRTN","0.15","0.10","0.15","0.15","0.00","0.15","0","","0.15","0.00",""
"14/03/2008","BOPP","0.53","0.44","0.53","0.53","0.00","0.53","0","0.53","","0.00",""
"14/03/2008","CAL","0.51","0.44","0.70","0.70","0.00","0.70","0","","0.70","800.00",""
"14/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","0.04","0.00",""
"14/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"14/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"14/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","1,900.00",""
"14/03/2008","EBG","2.55","2.00","2.53","2.53","0.00","2.55","0.02","2.54","","1,900.00",""
"14/03/2008","EIC","1.78","1.30","1.78","1.78","0.00","1.78","0","1.78","","3,800.00",""
"14/03/2008","ETI","1.32","1.29","1.32","1.32","0.00","1.32","0","1.32","","0.00",""
"14/03/2008","FML","2.79","2.39","2.78","2.78","0.00","2.79","0.01","2.79","","100.00",""
"14/03/2008","GCB","1.19","1.00","1.19","1.19","0.00","1.18","-0.01","1.18","","210,000.00",""
"14/03/2008","GGBL","1.44","1.23","1.43","1.43","0.00","1.44","0.01","1.43","","2,200.00",""
"14/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","","0.28","1,700.00",""
"14/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","3.10","","100.00",""
"14/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"14/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","0.53","400.00",""
"14/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"14/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"14/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"14/03/2008","PZC","0.84","0.83","0.84","0.84","0.00","0.84","0","0.84","","0.00",""
"14/03/2008","SCB","26.77","26.00","26.67","26.67","0.00","26.77","0.1","26.77","","300.00",""
"14/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"14/03/2008","SG-SSB","1.46","1.25","1.41","1.41","0.00","1.46","0.05","","","607,600.00",""
"14/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","","0.39","2,300.00",""
"14/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"14/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","0.03","","0.00",""
"14/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"14/03/2008","TOTAL","5.55","5.49","5.54","5.54","0.00","5.55","0.01","5.54","","1,200.00",""
"14/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
